grid_id_main,ci_norm,vci_norm,lum_norm,lum_adjacency_norm,lum_intensity_norm,lum_proximity_norm,gi_norm,li_norm,single_family_ha,multi_family_ha,facility_neighborhood_ha,facility_sales_ha,facility_office_ha,facility_education_ha,facility_industrial_ha,parks_green_ha,water_area_ha,road_area_ha,subway_influence_ha,bus_routes_cnt,cooling_kwh_per_floor_m2,heating_kwh_per_floor_m2,other_electricity_kwh_per_floor_m2
859,0.9837067563109804,1.0,0.0,0.7833333333333331,0.8871938192226984,0.0,0.1641653553168806,0.4080818258752643,3.553446403266069,9.690017559235333,0.0,0.0,0.0,0.0,14.036650077885138,0.0,0.0,0.7776867502911758,0.0,0,7.610038611960026,11.626880214857112,7.441466183138012
860,0.0073771414736714,0.5434438057642645,0.0,0.7416666666666666,0.7111330826340346,0.0,0.1406822160990636,0.4115054977460692,0.0,10.474307955256828,0.0,0.0,0.0,0.0,10.474307955256828,0.0,0.0,2.054665832620912,0.0,0,8.893217663713196,12.691014035479661,7.671224213012279
861,0.0355683271778391,0.9425513935606736,0.0,0.8499999999999999,0.9239831872446124,0.0,0.0,0.0,0.0,26.37557360120588,0.0,0.0,0.0,0.0,26.37557360120588,0.0,0.0,0.4021664079031325,0.0,0,5.411650479847838,11.15781585490579,5.0224547125297745
862,0.0252210602160403,0.8958252437349699,0.0,0.8833333333333334,0.9324824693319806,0.0,0.1637523583860521,0.8140722855246187,0.0,37.20945354177295,0.0,0.0,0.0,0.0,37.20945354177295,0.0,0.0,0.7044711491555561,0.0,0,4.990893528617975,11.328715319578048,3.62928862954105
863,0.020040398572589,0.8447784845620744,0.0,0.4999999999999999,0.7358777765190446,0.0,0.166782460786835,0.7062281619385785,0.0,32.41262377683633,0.0,0.0,0.0,0.0,32.29186477460313,0.0,0.0,1.4301469653742207,0.0,0,5.06482349693929,11.285969114514401,4.834565267626761
864,0.0284267584819403,0.7463112240439052,0.0,0.7916666666666667,0.8913069367921392,0.0,0.1290227891407311,0.5860272040920713,0.0,11.437805495045216,0.0,0.0,0.0,0.0,11.437805495045216,0.0,0.0,0.7763670804956356,0.0,0,9.209963693785557,13.099291541783911,7.063623683795224
865,0.0320668338973256,0.8872468146086385,0.0,0.8666666666666665,0.8949195352874899,0.0,0.1346008424486093,0.8064520380084425,0.0,8.401993307555255,0.0,0.0,0.0,0.0,8.354290160120389,0.0,0.0,0.3741493326853644,0.0,0,6.660911124597945,11.929327594429033,4.835434116430357
866,0.0026189195735158,0.4906477740477838,0.0,0.8833333333333334,0.4595052382419179,0.0,0.0827592229880904,0.0,0.0,4.733252217021575,0.0,0.0,0.0,0.0,0.0,1.0659226712362992,0.0,0.6459908232720013,0.0,0,6.912494458707698,11.645568344525504,4.130711159764332
868,0.0024410131671018,0.2123650512414991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.097164340496756,0.0,0.0,0.0,0.0,0.0,0.001604686816229,0.0,0.2673049114706643,0.0,0,7.016573332284614,11.81136381648309,8.569847732842053
869,3.279068717358347e-05,0.086929404165768,0.0,1.0,8.327016727270417e-05,0.0,0.0994752849820697,0.7101601202922596,0.0,9.181019502961911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451923972354284,0.0,0,5.2483529061812915,10.38293333406139,7.8928943710837
870,0.0,0.0038056642500533,0.0,0.7499999999999999,0.7468175283148354,0.0,0.0,0.0,0.0,0.4002023405025894,0.0,0.0,0.0,0.0,0.4002023405025894,0.0012948809543385,0.0,0.7835909765966999,0.0,1,31.71802344971089,25.74459694686805,10.025210033455078
871,0.0,0.0,0.0,0.9666666666666665,0.9201027141289594,0.0,0.0,0.0,0.0,0.2183120938506678,0.0,0.0,0.0,0.0,0.2183120938506678,0.0,0.0,0.2341438482238707,0.0,0,17.887844315930163,16.012937657669205,11.646411499473604
872,0.0184387613647402,0.6679483323587639,0.0,0.7416666666666666,0.9042418052406548,0.0,0.0317052323947953,0.0,0.0,15.839398185787198,0.0,0.0,0.0,0.0,15.839398185787198,0.0,0.0,0.7340990006376854,0.0,0,6.48939579983547,11.857221247848996,4.647896469526321
873,0.0837126840831114,1.0,0.0,1.0,0.9920911526003204,0.0,0.0,0.0,0.0,16.189893488044216,0.0,0.0,0.0,0.0,16.189893488044216,0.0,0.0,0.1846699939722874,0.0,0,5.681000484734715,11.47792083557593,6.819182145198444
875,0.0092496726218117,0.0800594773040364,0.0197505853476531,0.9416666666666664,0.077112545270624,0.0,0.0003203511564782,0.0,0.0,0.4573174989800095,0.0,0.0,0.0,0.0,0.1040215701844416,0.0,0.0,0.5812455072763449,0.0,0,21.760293824857563,17.581669960160195,19.93783301505687
876,0.0013296054414095,0.009550587660854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4115924363026601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106183246001432,0.0,0,30.11354169503286,23.392586028623217,17.61599881395684
877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5870505030001655,0.0,0.0370815307115948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515355813531218,0.0,0,47.4307644300708,30.798296173116658,23.009797871548
878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3466735165837028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045893954145691,0.0,0,37.772403356680556,27.07499180692185,23.043942649794886
879,2.600539214537873e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.1803645227824335,0.0,0.3604593166966781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000971909773964,0.0,0,35.84343038093195,25.141201919943004,23.75811362733294
884,7.22116765356203e-05,0.0036313912367245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1194752701553756,0.0,0.0,0.0,0.0,0.0,0.0,2.332863313739648,0.0961526489604346,0.0,0,22.79094698350946,17.739597303890438,16.527820450734364
889,0.0035733051719072,0.7738616380541763,0.4882761594489451,0.8255813953488372,0.5866235774133655,0.4371643363280861,0.5667424104701119,0.9530826979494936,4.7987398868413775,0.0286775472698232,0.0,0.0,0.0,0.0286775472698232,0.0,0.0,0.0,1.447732947195012,0.0,0,11.444065332031627,16.584910784852866,1.3675264818664086
890,0.0062693433587361,0.7445568439043792,0.5113855267486,0.9,0.480349127319126,0.5747535543222094,0.0,0.0,10.40375200095568,0.1539171093429001,0.0,0.0,0.0,0.0385606198823172,0.0,0.0,0.0,1.3697045732200426,0.0,0,10.411507353465,15.850309079269941,1.73160135940256
891,0.929007832809632,0.2945566088402166,0.5105297466714102,0.8083333333333333,0.4785378472393127,0.4180354818199502,0.5424006754377059,0.6595603985981041,5.787928237865492,1.4173886380642715,0.0,0.0,0.0,1.9719110896675784,0.0,0.0,0.0,1.0498728354808355,0.0,0,11.762108165129758,14.888156702126546,2.9358311539272086
895,0.0031572748544509,0.3983385046775674,0.0,0.8749999999999998,0.8660415501855817,0.0,0.5128927986859221,0.6010432239031966,0.0,12.346010649001858,0.0,0.0,12.346010649001858,0.0,0.0,0.0,0.0,0.7514582845091657,0.0,0,12.568015314582901,15.03739960524457,4.609998403388173
896,0.0,0.0399811707967916,0.0,0.9083333333333332,0.8306245564417215,0.0,0.5123203282554244,0.794870988222733,0.0,0.3038667301194682,0.0,0.0,0.3038667301194682,0.0,0.0,0.0,0.0,0.8410121743578113,0.0,0,26.91629166488643,22.99317781281396,9.33579218995315
897,0.9500559342639368,0.4506264268952556,0.0,0.9083333333333332,0.2117647972435647,0.0,0.5134636538291408,0.7911393255529044,3.6260113386248594,0.0,0.6202100621323726,0.0,0.0,0.0,0.0,0.8616326583702967,0.0,2.350245919431119,0.0,0,11.01500413611718,14.138444937070593,5.504800751579651
898,0.0082186985483683,0.5132747363221112,0.0,0.8,0.2207020746325819,0.0,0.480870230788482,0.6275350459083885,8.82292472843604,0.0,2.3855526109571,0.0,0.0,0.0,0.0,1.9699535519881173,0.0,1.5035590397343228,0.0,0,11.726076197834306,15.74552188703033,4.8208788176058155
899,0.9219504624991384,0.540288378818914,0.0,0.4666666666666667,0.4143429969840448,0.0,0.4530543345120247,0.6011283403137843,10.638652655977454,0.0,0.6563487763573177,0.0,0.0,0.0,0.0,1.3235631658923703,0.0,2.054602806412168,0.0,0,10.381386347041246,13.923064461315688,3.2138279666942418
900,0.9865557108931008,0.6737625944002684,0.2341441741056803,0.5416666666666666,0.3460071227646093,0.2466134308733094,0.4540328915679941,0.6078532207328858,17.494635546803195,0.0,8.018181115576581,0.0,0.0,0.0,4.625189207495731,0.4401647333939944,0.0,2.196945220114739,0.0,3,7.416944824846843,10.63205187873927,1.9096427484856013
901,1.0,0.5093073587158268,0.3981261401405075,0.5499999999999999,0.2117884432919552,0.471375142752728,0.4329365687627889,0.6350430326955523,12.133096433684017,0.0,3.3661862439038246,0.0,0.0,0.0,3.742369936596571,0.780120385949373,0.0,1.658108630918524,0.0,0,9.553533813074875,12.67500999544118,3.5130658680494165
902,0.9647128635099904,0.964184276645706,0.0,0.4499999999999999,0.442004276759317,0.0,0.4318766667100546,0.6211947262206142,28.845589360411708,0.0,11.146962613943307,0.0,0.0,0.0,0.0,0.4408178260602176,0.0,2.1169623100311674,0.0,0,6.769552338521395,11.0370917743432,1.1711653617093718
903,0.9908104123748136,0.8630583038946014,0.4830095037725246,0.7416666666666666,0.3769056521751071,0.1741800083418635,0.4227328944152835,0.763420385294021,2.984006401923589,0.0,0.0,0.0,0.0,0.0,0.0,0.1831004547914392,0.0,1.9859480026466467,0.0,0,6.714231512819457,9.207702727242463,0.9293048416235531
904,0.0,0.0,0.0560872184841169,0.9333333333333332,0.942856243232023,0.1790861747707987,0.3427488789437857,0.592072628973752,0.0,0.2060083294534941,0.0,0.0,0.0,0.0,0.0,0.0819344550273346,0.0,0.2331256798929396,0.0,0,15.94788448704635,15.131118453442463,9.643610737934514
905,0.012817505251291,0.6861532480449755,0.0172703003852233,0.7083333333333334,0.6384977256250218,0.0,0.3558264090957368,0.6489305522499401,0.0,11.473302945297414,0.0,0.0,0.0,0.0,9.36396249026645,1.1714030807120024,0.0,1.3236399823297629,0.0,0,7.166622559611957,12.337973738221926,7.1190380862355935
906,0.0030816029293167,0.4137137531516979,0.0,0.7416666666666666,0.5562188877717528,0.0,0.3504950234019811,0.278678511153096,0.0,2.7362154045058045,0.0,0.0,0.0,0.0,2.7362154045058045,0.0,1.5379366467218625,0.9714585890443151,0.0,0,12.011740027908235,14.99816987739989,3.3840109174678017
907,0.0081534156817462,0.6360587281794111,0.0,0.7166666666666667,0.4214040798545063,0.0,0.2953824989439599,0.5817393335367921,0.0,18.22893484828539,0.0,0.0,0.0,0.0,17.784152898590637,0.0,3.436345850643681,0.69887863646869,0.0,0,5.813552836928051,11.176624995893897,4.679552250206882
908,0.0,0.0,0.0,0.9083333333333332,0.9101932483668792,0.0,0.323653956082835,0.717914608017767,0.0,0.262634020204005,0.0,0.0,0.0,0.0,0.262634020204005,0.0917834939929879,0.0226889088438302,1.180527200641197,0.0,0,33.098166496874576,25.177038477136662,16.22888163575239
909,0.0753683446801811,1.0,0.0,0.6916666666666665,0.861560906784668,0.0,0.359812676806755,0.5015866991282962,0.0,15.367411949453231,0.0,0.0,0.0,0.0,15.367411949453231,0.026068972089239,0.0,0.895988917043661,0.0,0,5.637340078686779,11.202213982495946,5.467917348189468
910,0.0214757351736408,0.7291565687939272,0.0,0.7083333333333334,0.6731429953975478,0.0,0.0,0.0,0.0,5.255718615381636,0.0,0.0,0.0,0.0,5.255718615381636,0.1763204760917094,0.0,0.8813797775941484,0.0,0,9.674146282650385,13.403908893263745,5.412180505808869
911,0.0035922402495635,0.2305428528892814,0.0,0.9416666666666664,0.9374686049820172,0.0,0.0,0.0,0.0,3.807725613491555,0.0,0.0,0.0,0.0,3.807725613491555,0.0,0.0,0.1255817358300632,0.0,0,7.7754938403284175,11.931402645517334,8.807922759186768
912,0.0,0.0383995246858593,0.0,0.7416666666666666,0.7187662643570373,0.0,0.0,0.0,0.0,2.365375006347127,0.0,0.0,0.0,0.0,2.365375006347127,0.0,0.0,0.9856059278693212,0.0,0,9.428909280327035,13.394655511314228,2.756257713478341
913,0.0221890744375219,0.7247648934062129,0.0,0.6749999999999999,0.8806268149540465,0.0,0.3148344309743721,0.4943067085366585,12.073791561178991,8.618733813767943,0.0,0.0,0.0,0.0,20.692525374946936,0.0,0.0,0.8345776513312134,0.0,0,8.653818284282613,13.628244084834218,5.78338863555085
914,0.0245827486323228,0.7399454853074698,0.0,0.8166666666666667,0.927644349222586,0.0,0.2786468918719076,0.4094145929086565,9.891858068415427,3.38591708794215,0.0,0.0,0.0,0.0,13.277775156357576,0.0,0.0,0.3750942657263678,0.0,0,7.578161246295244,13.181113304396272,6.123096639103036
915,0.0070018407986952,0.4138559485078381,0.0,0.7583333333333332,0.9342127518766732,0.0,0.0,0.0,0.7502086318168008,3.396595525232318,0.0,0.0,0.0,0.0,4.146804157049119,0.0,0.0,0.4880185336003931,0.0,0,11.037970681829274,14.21278377101275,5.229414243714496
916,0.8452059500486682,0.1895138896894202,0.0,0.9333333333333332,0.913511586668326,0.0,0.0,0.0,1.5710482796680434,0.5218401456719174,0.0,0.0,0.0,0.0,1.985475659322437,0.0,0.0,0.2461633041494509,0.0,0,16.067035920440826,17.823635271899263,5.116442947518054
917,0.9811356674628626,0.405490002675975,0.1762249875497368,0.7833333333333331,0.4144204038291548,0.099761759329476,0.3094941537069844,1.0,0.2525005800323462,0.0611585675270953,0.0,0.0,0.0,0.0,0.0611585675270953,0.6805249677112868,0.0,1.5992221773080335,0.0,1,16.70837652119233,16.77044806695971,10.945161624076622
918,0.9372268335844318,0.4273030288516548,0.0,0.5999999999999999,0.7869202697356626,0.0,0.2872146542462181,0.8099008953281318,7.055365323658926,0.0,0.0,0.0,0.0,0.0,0.0,0.1081930122440001,0.0,1.0591176396954842,0.0,4,11.76255436305403,14.404736248298404,7.156041047479241
919,0.8738400616469018,0.3897885088501541,0.0,0.7749999999999998,0.8924327115693508,0.0,0.260774377437608,0.4851553354967535,6.336524582541994,1.4820293817883343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6044965071945226,0.0,0,12.798775507776098,15.616343385242747,5.39708797694533
920,0.9417409828172068,0.4655981054381093,0.0,0.5583333333333333,0.8147107751430063,0.0,0.2315689158114818,0.7447107683134424,5.08305873163355,1.1413935430897777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2053988477201658,0.0,8,9.724339093755333,12.071695615577564,4.3847281514169945
921,0.9490476289728556,0.4854261228980068,0.0,0.6749999999999999,0.855750709839043,0.0,0.2199200675626154,0.580289263098022,9.424216814895496,0.056997858316779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7503470705801283,0.0,5,8.969721138054782,11.257755044565908,3.9114483956921657
922,0.0111699703706808,0.8452508712011916,0.0508344622727423,0.825,0.8732582888520096,0.0,0.2244724307920749,0.4267342315531802,15.249309652186124,0.8577278508311096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932680429302302,0.0,4,9.158355520691524,14.405727299476503,1.6443036212343227
923,0.8736506772023795,0.7108922461622925,0.2636667414345925,0.7916666666666667,0.8088119416909536,0.404801563340219,0.0,0.0,21.561899866790483,0.3055737733237051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699964877124331,0.0,0,10.429796560978959,15.632502116840119,1.9580791947735436
924,0.948083171686159,0.9283744901811156,0.0,0.7416666666666666,0.6570530235037755,0.0,0.2392054341145343,0.7014148122965863,17.47344111332346,0.0,7.678641878307052,0.0,0.0,0.0,0.0,0.133048765110843,0.0,1.313329625926099,0.0,0,6.949778660935059,10.765528342079403,1.4159999608943798
925,1.0,0.6267383413195409,0.0,0.7333333333333333,0.7830627943554659,0.0,0.2224195017681763,0.4691434191466549,4.355072044745289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620434928241156,0.9590541917614972,0.0,0,7.157580336888769,8.965817527719421,3.8243881136175553
926,0.9430214506095068,0.87985988877109,0.0,0.5999999999999999,0.7464570080834168,0.0,0.1411420285394921,0.0,18.297375610751043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329887990761872,0.0,0,9.756051554058246,14.833558324806646,1.4404325819754682
927,0.9021439376930844,0.7860067905751505,0.3849972213947233,0.6749999999999999,0.6699806168655104,0.4136755817946963,0.1637171626483892,0.6309670177509964,20.98105260517785,0.0009833359287773,0.0,0.0,0.0,0.0,1.5103959334440458,0.0,0.0,1.085558375877849,0.0,0,10.099240927245411,15.037611291668796,2.3746160238351193
928,0.96184820243143,0.7259027601594248,0.0,1.0,0.9613549035452308,0.0,0.0,0.0,13.543982289906372,7.594245031078731,0.0,0.0,0.0,0.0,21.73861945121591,0.0,0.0,0.2824375039925835,0.0,0,8.32249889426694,13.116047435029275,6.297731703948179
929,0.8390665574672298,0.6828751217749418,0.0,1.0,0.9743596497401597,0.0,0.0,0.0,11.11134644711747,1.4872342625603945,0.0,0.0,0.0,0.0,12.62193147816599,0.0,0.0,0.2008255215536337,0.0,0,8.08618444165291,13.95282602840489,5.79003653848349
930,0.0199630403229717,0.6802887884973701,0.0,0.8916666666666667,0.9311813536077184,0.0,0.0,0.0,0.9963621642609872,5.798651615517646,0.0,0.0,0.0,0.0,6.795013779778633,0.0,0.0,0.5080476401966669,0.0,0,9.383140534889062,13.37083052111135,5.699748170166619
931,0.0265931454202987,0.7663534149372208,0.0,0.7583333333333332,0.7385824160338667,0.0,0.0,0.0,0.0,20.13734030896294,0.0,0.0,0.0,0.0,20.13734030896294,0.0,0.0,1.8057826982773504,0.0,0,6.522836935264117,11.736341016823461,6.317607144447296
932,0.026055222359173,0.9401956216805132,0.0,0.7749999999999998,0.8972448385930203,0.0,0.174507091097908,0.523481971238295,0.0,34.31289377778572,0.0,0.0,0.0,0.0,34.31289377778572,0.0,0.0,0.6130255228549447,0.0,0,6.809688794551907,12.159268168454979,4.469318128781799
933,0.0374917325461471,0.9106271708927408,0.0,0.9083333333333332,0.9479684712770876,0.0,0.0,0.0,0.0,28.939014083922647,0.0,0.0,0.0,0.0,28.939014083922647,0.0,0.0,0.4061119232981582,0.0,0,7.1214583763411685,12.01334338675844,5.782448153437837
934,0.0192845134439823,0.8373069389768312,0.0,0.8,0.8678793848971319,0.0,0.0,0.0,0.0,32.28654630845201,0.0,0.0,0.0,0.0,32.28609962227403,0.0,0.0,0.7536063385238861,0.0,0,5.385112978170164,11.70877854525787,3.0742284587602438
935,0.0629384139660379,1.0,0.0,0.8666666666666665,0.9149580933919752,0.0,0.1486783392921968,0.5578133722913788,0.0,28.70825916444793,0.0,0.0,0.0,0.0,28.70825916444793,0.0,0.0,0.3057527510589272,0.0,0,6.436841421392963,11.668476329905307,6.574719392030243
936,0.0,0.070993506254594,0.0,0.825,0.1803510386622125,0.0,0.0,0.0,0.0,0.3567913455779606,0.0,0.0,0.0,0.0,0.1559578773293077,0.0,0.0,0.5168816403043711,0.0,0,20.69044174164158,18.361105748458954,11.586279584298481
937,0.0028349208859284,0.0,0.0,1.0,0.0,0.0,0.0825422993298488,0.0,0.0,0.1845420377992507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1033166222910369,0.0,0,22.02618124717756,19.306297092940316,20.730857784806204
938,0.0150800505463666,0.435835493244277,0.0,1.0,0.0,0.0,0.0906219170421628,0.58743805098856,0.0,5.693673052379004,0.0,0.0,0.0,0.0,0.0,0.0201757816908244,0.0,1.0693735825703496,0.0,0,6.327236395578261,11.764413021258997,4.348151573148884
939,0.0005936285407965,0.2763447634546979,0.0,0.9166666666666666,0.1237331586581077,0.0,0.0,0.0,0.0,1.1982344038768045,0.0,0.0,0.0,0.0,0.0,0.8506311740738866,0.0,0.7332755147525906,0.0,0,12.123053863404166,13.716704828017946,9.941331119196162
941,0.0029496800903313,0.0585595097100639,0.0,0.7666666666666665,0.8257646557081175,0.0,0.0806655587353738,0.5410837310601149,0.0,0.207081430892954,0.0,0.0,0.0,0.0,0.207081430892954,0.0,0.0,0.7939501755805276,0.0,0,25.25042890638344,20.464533992831022,12.479419543477658
942,0.0,0.0,0.0,0.7583333333333332,0.8519405154312872,0.0,0.0798421533349246,0.5362724125239847,0.0,0.0417961982502621,0.0,0.0,0.0,0.0,0.0417961982502621,0.0,0.0,0.7548243627832321,0.0,0,47.83775064890251,33.026390602113196,18.712421379315963
944,0.0465688289795916,0.7557872801118143,0.0,0.7666666666666665,0.908255788392792,0.0,0.0,0.0,0.0,11.422824254006494,0.0,0.0,0.0,0.0,11.422824254006494,0.0,0.0,0.4206338784119634,0.0,0,5.452030154142859,11.341385406859708,6.046981207733815
946,0.0393560537558979,0.752826247454848,0.0067883282758756,0.7666666666666665,0.5507572143752327,0.0,0.0346680797503604,0.6630682485057177,0.0,13.9742043156577,0.0,0.0,0.0,0.0,8.034438129603584,1.052931752760552,0.0,1.034612605690841,0.0,0,7.970966519179957,12.046085727618783,9.97748411988548
947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0090737849721674,0.0,0.0,0.0,0.0,0.0,0.1119766411000061,0.0,0.4088478295350533,0.0,0,52.349571377634746,34.842342354392315,17.410914822504388
948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8136351652648324,0.0,0.0274983189160308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313023373588493,0.0,0,28.18395936124166,20.13356310429417,22.159769826521188
952,0.0075606567203378,0.1215416695106296,0.0,1.0,0.0,0.0,0.0,0.6023166294115999,0.0,0.96981867176816,0.0,0.0,0.0,0.0,0.0,0.0,1.2157183093711408,0.5068826724435826,0.0,0,20.065673263050982,16.903865485731565,18.474544483074652
953,4.940297584973797e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.4801319513543832,0.0,0.4587797810213528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732605195143007,0.0,0,32.524860768786844,24.05676516772702,20.75953413525467
954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6818949132762077,0.0,0.0887226207738122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898840499366105,0.0,0,34.022726962374534,24.121126226811164,23.7338505998131
955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0637818746610798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019193736200128,0.0,0,67.53794204382476,45.11403676089056,21.269741457452792
957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0060372784684518,0.0,0.0,0.0,0.0,0.0,0.0,0.2368142076369505,0.0961670381672733,0.0,0,116.74815432550184,79.01715049706556,42.26531894021357
961,0.9773285642425816,0.5830634211004773,0.0,0.769230769230769,0.969373812841288,0.0,0.5736525199906899,0.610659606332634,0.6865638290952767,0.0,0.0,0.0,0.0,1.1697286618618703,0.0,0.0,0.0,0.2271079522573789,0.0,0,8.191650375251436,9.904944563570707,4.863290969761736
962,0.9077076595419415,0.6489226103208857,0.0,0.8166666666666667,0.8985643149642545,0.0,0.0,0.0,6.8820073276978455,0.0921879661142537,0.0,0.0,0.0,7.047951886661924,0.0,0.0,0.0,0.7872492134990614,0.0,0,9.212615299331821,14.627015482931029,5.003578534949221
963,0.0,0.0850949939637472,0.0,0.8166666666666667,0.8997808188864055,0.0,0.0,0.0,0.0,0.4586529266448657,0.0,0.0,0.0,0.4586529266448657,0.0,0.0,0.0,0.7077165898817223,0.0,0,18.104888926306966,17.202887768978428,8.811606632350871
964,0.928839651798322,0.2414462409386821,0.0,0.8333333333333333,0.8981893493043942,0.0,0.0,0.0,1.3187900912970811,5.58378890549244,0.0,0.0,0.0,8.2030193607789,0.0,0.0,0.0,0.7613880706199808,0.0,0,9.534177827555734,11.852052287329913,5.267265108338548
967,0.008193570570976,0.0673156635911106,0.0,0.8083333333333333,0.4387788749893832,0.0,0.5351190756554788,0.5180257192685178,0.0,0.5341612456436019,0.0,0.0,0.144017242003685,0.0,0.0,1.829556142286091,0.0,1.6721458496396746,0.0,0,23.151530005865418,18.598493604793482,17.21964831510012
968,0.0038128739520757,0.6182057860081056,0.0,0.8916666666666667,0.919433310932441,0.0,0.0,0.0,0.0,9.926570888731922,0.0,0.0,9.926570888731922,0.0,0.0,0.0,0.0,0.9473058475337084,0.0,1,9.251728892747307,13.613840229460731,2.5364446238866263
969,0.0,0.0,0.0,0.8916666666666667,0.9111655463528352,0.0,0.0,0.0,0.0,0.0893322276902296,0.0,0.0,0.0893322276902296,0.0,0.0,0.0,0.0,0.759191115814155,0.0,1,31.696481902539283,25.623813319101895,3.790972721195424
970,0.9331909579875298,0.5854030075620894,0.1183690634561488,0.8333333333333333,0.2954254600264553,0.0,0.4988139180872453,0.5144728702178336,6.207510105489171,0.0,3.34357923695875,0.0,0.0,0.0,0.0,0.5913781061002744,0.0,2.4129037627500693,0.0,3,11.645762922098548,15.04846183260248,5.060858898341153
971,0.9395990329152156,0.5965251109580575,0.0,0.5833333333333333,0.4740070875402581,0.0,0.499354592008165,0.5731896775521311,10.062443559049123,0.0132198148255509,1.884236633253827,0.0,0.0,0.0,0.0,1.0888406073432348,0.0,1.8234933296647884,0.0,13,9.688366419605886,14.19730986723284,3.4756430721156666
972,0.0117760211656481,0.6038462100559399,0.0,0.5583333333333333,0.7677574130833221,0.0,0.4797808736637445,0.5688566394045239,10.00210715063684,0.1077143252807209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4490825407590349,0.0,0,10.149327129867237,14.852366109698295,3.8684838044309995
973,0.9263432699923638,0.9630253726837058,0.0,0.4499999999999999,0.7227788001795834,0.0,0.4762613662410606,0.6695092979343755,31.291005732700864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9237188942700807,0.0,8,7.362375416100066,12.931107466168514,1.937353207842393
974,0.934496609532336,0.7005413861375941,0.3150616710421707,0.3916666666666666,0.453229190668257,0.4568443609811622,0.4666806070298023,0.6028705814563933,18.778841203447705,0.0,1.663773211022357,0.0,0.0,0.0,2.3041263420112426,0.0628372087137177,0.0,2.3549773083829826,0.0,0,10.176520360555886,15.086066287489562,2.0023236011119057
975,0.8474995806185318,0.6954927167230275,0.0,0.4833333333333333,0.6583512117552198,0.0,0.4521798086795533,0.5813141704921571,15.593489757726164,0.0032027130939031,0.0,0.0,0.0,0.0,0.0,0.1676378524484897,0.0,2.227018856241934,0.0,5,10.280631804380508,15.383202135048263,2.700579045851044
976,0.8609936807619342,0.5780926220401995,0.0023196897574878,0.5999999999999999,0.5406462225598037,0.0,0.4466695721831815,0.6877577761482813,10.743160814130432,0.4267957639045303,0.0,0.0,0.0,0.0,0.0,0.8513178589420084,0.0,2.304584582705929,0.0,0,11.659431353062583,16.018275907615077,2.7975545568975617
977,0.963784352005353,0.2544194047865213,0.1651212644073877,0.8499999999999999,0.2448706402639527,0.0223417373367674,0.4584234957474584,1.0,1.5539355376988044,0.0,0.0,0.0,0.0,0.0,0.0,2.012081784972432,0.0,1.6834051006252635,0.0,0,11.901002046922976,16.706605989363872,1.3661101008294232
978,0.0025373725012238,0.1883510016937238,0.0,0.6166666666666667,0.5639422861641095,0.0,0.4300875451057434,0.4814315527761574,0.0,0.7995011214758261,0.0,0.0,0.0,0.0,0.7995011214758261,0.1339647524294367,1.2374938743285493,1.0879876166614633,0.0,0,12.475554790344171,14.734241886294916,7.228727132566703
980,0.0,0.0954636549204659,0.0,0.7666666666666665,0.5677316566283575,0.0,0.0,0.0,0.0,0.2607356419743675,0.0,0.0,0.0,0.0,0.2607356419743675,0.0,2.503162686020203,0.5789941078799873,0.0,0,18.524522100556034,16.792921282312395,10.043666616914793
